s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
4234.000000,-183.670406,-301.820075,0.027482,9.043395,9.043395,0.591379
4236.000000,-184.701764,-303.529673,0.028412,9.211122,9.211122,0.640419
4238.000000,-185.631837,-305.296246,0.029452,9.404289,9.404289,0.738487
4240.000000,-186.455171,-307.114971,0.029573,9.603930,9.603930,0.894402
4242.000000,-187.171818,-308.978419,0.025387,9.799830,9.799830,1.107725
4244.000000,-187.774073,-310.882117,0.015225,9.983031,9.983031,1.370585
4246.000000,-188.331866,-312.799576,0.023348,10.114274,10.114274,1.612156
4248.000000,-188.861708,-314.722737,0.034959,10.202080,10.202080,1.834783
4250.000000,-189.129134,-316.701637,0.020011,10.475241,10.475241,2.251624
4252.000000,-189.404852,-318.679440,0.010658,10.630531,10.630531,2.575913
4254.000000,-189.613610,-320.665335,0.010156,10.747779,10.747779,2.886202
4256.000000,-189.779103,-322.655379,0.008552,10.854390,10.854390,3.164505
4258.000000,-189.936773,-324.643192,0.005899,10.830819,10.830819,3.348940
4260.000000,-190.016336,-326.623066,-0.003837,10.802460,10.802460,3.562038
4262.000000,-190.165586,-328.610591,-0.000809,10.929567,10.929567,3.570178
4264.000000,-190.315008,-330.599442,-0.000901,10.916472,10.916472,3.443254
4266.000000,-190.408213,-332.594030,-0.006227,10.940625,10.940625,3.273353
4268.000000,-190.628179,-334.577360,-0.000333,10.869137,10.869137,2.910223
4270.000000,-190.749616,-336.568334,-0.000781,10.917630,10.917630,2.545866
4272.000000,-190.946614,-338.554598,0.005817,10.871150,10.871150,2.034117
4274.000000,-191.103509,-340.542777,0.011564,10.843074,10.843074,1.400708
4276.000000,-191.172666,-342.538501,0.005351,10.884514,10.884514,0.792908
4278.000000,-191.273798,-344.532793,0.010705,10.856461,10.856461,0.047136
4280.000000,-191.313633,-346.529079,0.020946,10.828809,10.828809,-0.778594
4282.000000,-191.273408,-348.525294,0.026886,10.795975,10.795975,-1.621951
4284.000000,-191.120799,-350.515550,0.023547,10.775154,10.775154,-2.425072
4286.000000,-190.845464,-352.492862,0.036029,10.737935,10.737935,-3.248246
4288.000000,-190.554287,-354.468458,0.055550,10.530265,10.530265,-4.045183
4290.000000,-189.859493,-356.333072,0.040575,10.613076,10.613076,-4.479671
4292.000000,-189.135675,-358.194189,0.062689,10.519072,10.519072,-5.114098
4294.000000,-188.257819,-359.987330,0.101874,10.171519,10.171519,-5.481685
4296.000000,-186.866477,-361.412366,0.079913,10.013176,10.013176,-5.428872
4298.000000,-185.347062,-362.706753,0.061264,9.720105,9.720105,-5.401755
4300.000000,-183.667021,-363.784470,0.072849,9.471653,9.471653,-5.248031
4302.000000,-181.867525,-364.638753,0.079077,9.219214,9.219214,-5.025707
4304.000000,-179.935354,-365.135907,0.071275,9.116532,9.116532,-4.557811
4306.000000,-177.958775,-365.396869,0.064250,9.048387,9.048387,-3.933542
4308.000000,-175.964697,-365.387022,0.060319,9.023185,9.023185,-3.158560
4310.000000,-173.985708,-365.139674,0.052618,8.988250,8.988250,-2.284360
4312.000000,-172.043475,-364.683917,0.043172,8.947386,8.947386,-1.414232
4314.000000,-170.148290,-364.058787,0.027474,8.900013,8.900013,-0.565344
4316.000000,-168.294808,-363.316805,0.020853,8.838550,8.838550,0.246983
4318.000000,-166.446160,-362.561890,0.023462,8.708390,8.708390,0.933990
4320.000000,-164.675342,-361.643781,0.017293,8.729429,8.729429,1.700773
4322.000000,-162.901978,-360.726265,0.014741,8.692163,8.692163,2.359236
4324.000000,-161.175534,-359.722727,0.014015,8.695529,8.695529,3.037209
4326.000000,-159.470083,-358.684186,0.009762,8.660380,8.660380,3.644081
4328.000000,-157.787772,-357.608321,0.007244,8.634334,8.634334,4.164113
4330.000000,-156.120178,-356.509749,0.004432,8.631372,8.631372,4.589176
4332.000000,-154.462273,-355.396596,0.002366,8.639804,8.639804,4.976401
4334.000000,-152.809184,-354.276292,0.000880,8.658604,8.658604,5.322577
4336.000000,-151.157777,-353.153514,-0.001338,8.685437,8.685437,5.596148
4338.000000,-149.506051,-352.031212,-0.004404,8.705022,8.705022,5.796638
4340.000000,-147.841433,-350.928180,-0.004305,8.735593,8.735593,5.907569
4342.000000,-146.164030,-349.844626,-0.003086,8.775474,8.775474,5.941207
4344.000000,-144.487232,-348.760131,-0.002408,8.802863,8.802863,5.901804
4346.000000,-142.795312,-347.699392,-0.002143,8.841038,8.841038,5.741960
4348.000000,-141.112413,-346.624491,-0.002559,8.849747,8.849747,5.690933
4350.000000,-139.408681,-345.583264,-0.001122,8.885543,8.885543,5.585066
4352.000000,-137.716118,-344.523551,-0.000283,8.886848,8.886848,5.455676
4354.000000,-136.012270,-343.482125,-0.001405,8.899556,8.899556,5.302422
4356.000000,-134.317410,-342.426422,-0.003260,8.887416,8.887416,5.183659
4358.000000,-132.604477,-341.400285,-0.001388,8.904871,8.904871,5.024555
4360.000000,-130.891740,-340.373748,0.002178,8.920768,8.920768,4.849051
4362.000000,-129.184926,-339.337211,0.000352,8.925895,8.925895,4.659012
4364.000000,-127.483871,-338.291247,-0.002415,8.920900,8.920900,4.469853
4366.000000,-125.768252,-337.269312,-0.000889,8.944439,8.944439,4.235675
4368.000000,-124.056026,-336.241681,0.000490,8.961148,8.961148,3.991022
4370.000000,-122.344129,-335.213480,0.000117,8.978164,8.978164,3.739378
4372.000000,-120.632162,-334.185396,0.000274,8.995847,8.995847,3.479659
4374.000000,-118.920956,-333.156046,0.000360,9.012937,9.012937,3.215863
4376.000000,-117.210550,-332.125367,0.000399,9.028038,9.028038,2.950029
4378.000000,-115.500741,-331.093697,0.000547,9.040914,9.040914,2.685856
4380.000000,-113.792224,-330.059891,0.000654,9.050380,9.050380,2.427476
4382.000000,-112.085043,-329.023879,0.000573,9.057714,9.057714,2.175815
4384.000000,-110.379301,-327.985499,0.000368,9.063998,9.063998,1.928990
4386.000000,-108.674094,-326.946241,0.000345,9.069836,9.069836,1.681293
4388.000000,-106.969431,-325.906091,0.000477,9.074630,9.074630,1.428937
4390.000000,-105.266009,-324.863911,0.000477,9.077614,9.077614,1.169749
4392.000000,-103.563530,-323.820191,0.000374,9.079349,9.079349,0.903308
4394.000000,-101.861898,-322.775089,0.000198,9.079463,9.079463,0.630556
4396.000000,-100.160746,-321.729207,-0.000003,9.078994,9.078994,0.351264
4398.000000,-98.459439,-320.683576,-0.000124,9.078119,9.078119,0.062572
4400.000000,-96.757935,-319.638267,-0.000206,9.076971,9.076971,-0.235769
4402.000000,-95.055948,-318.593744,-0.000239,9.075304,9.075304,-0.543721
4404.000000,-93.353404,-317.550129,-0.000232,9.072596,9.072596,-0.859039
4406.000000,-91.650464,-316.507161,-0.000280,9.068301,9.068301,-1.178157
4408.000000,-89.946938,-315.465149,-0.000378,9.063022,9.063022,-1.498779
4410.000000,-88.242649,-314.424387,-0.000457,9.057007,9.057007,-1.821083
4412.000000,-86.537329,-313.385314,-0.000471,9.050657,9.050657,-2.143706
4414.000000,-84.831042,-312.347831,-0.000387,9.044039,9.044039,-2.458194
4416.000000,-83.123814,-311.311897,-0.000269,9.037229,9.037229,-2.759567
4418.000000,-81.416230,-310.276548,-0.000297,9.030584,9.030584,-3.045579
4420.000000,-79.708076,-309.242142,-0.000403,9.024740,9.024740,-3.317614
4422.000000,-77.998962,-308.209322,-0.000316,9.018734,9.018734,-3.575057
4424.000000,-76.289007,-307.177895,-0.000129,9.013609,9.013609,-3.818208
4426.000000,-74.579086,-306.146412,-0.000132,9.008016,9.008016,-4.044657
4428.000000,-72.868875,-305.115409,-0.000193,9.002592,9.002592,-4.253725
4430.000000,-71.158119,-304.085312,-0.000130,8.997389,8.997389,-4.442554
4432.000000,-69.447152,-303.055564,-0.000096,8.994748,8.994748,-4.608116
4434.000000,-67.736086,-302.025981,0.000086,8.995175,8.995175,-4.746807
4436.000000,-66.024636,-300.997036,0.000398,8.996753,8.996753,-4.855141
4438.000000,-64.314758,-299.965482,0.000449,8.999457,8.999457,-4.929079
4440.000000,-62.605400,-298.933067,0.000300,9.003128,9.003128,-4.984241
4442.000000,-60.897130,-297.898851,0.000165,9.009307,9.009307,-5.023174
4444.000000,-59.188637,-296.865003,0.000121,9.015747,9.015747,-5.046579
4446.000000,-57.480863,-295.829970,0.000092,9.024599,9.024599,-5.051207
4448.000000,-55.772875,-294.795288,0.000159,9.034164,9.034164,-5.033863
4450.000000,-54.065360,-293.759827,0.000414,9.044125,9.044125,-4.990145
4452.000000,-52.358428,-292.723405,0.000607,9.054179,9.054179,-4.923031
4454.000000,-50.653285,-291.684043,0.000611,9.065528,9.065528,-4.830234
4456.000000,-48.949012,-290.643253,0.000674,9.074884,9.074884,-4.710205
4458.000000,-47.246284,-289.599941,0.000701,9.085117,9.085117,-4.561628
4460.000000,-45.545207,-288.553936,0.000476,9.097342,9.097342,-4.379913
4462.000000,-43.845127,-287.506313,0.000157,9.108216,9.108216,-4.156856
4464.000000,-42.145378,-286.458151,-0.000117,9.117816,9.117816,-3.895691
4466.000000,-40.445282,-285.410553,-0.000292,9.125498,9.125498,-3.592656
4468.000000,-38.744573,-284.363951,-0.000602,9.134409,9.134409,-3.241989
4470.000000,-37.043000,-283.318754,-0.001167,9.145510,9.145510,-2.843917
4472.000000,-35.338747,-282.277938,-0.001788,9.160664,9.160664,-2.410043
4474.000000,-33.631009,-281.242846,-0.002469,9.180127,9.180127,-1.949937
4476.000000,-31.918122,-280.216305,-0.003133,9.206817,9.206817,-1.471871
4478.000000,-30.198732,-279.200693,-0.003652,9.244516,9.244516,-0.984454
4480.000000,-28.471995,-278.197643,-0.003982,9.292935,9.292935,-0.495766
4482.000000,-26.737056,-277.208838,-0.004360,9.349881,9.349881,-0.009729
4484.000000,-24.994205,-276.234041,-0.005164,9.415057,9.415057,0.473261
4486.000000,-23.241239,-275.277565,-0.006401,9.483872,9.483872,0.951228
