s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
638.000000,-361.714421,502.528923,0.000010,8.296559,8.252583,-5.659352
640.000000,-361.640574,504.527400,0.000006,8.308962,8.270499,-5.656154
642.000000,-361.566750,506.525878,0.000002,8.321380,8.288482,-5.651455
644.000000,-361.492932,508.524357,-0.000003,8.333780,8.306495,-5.645008
646.000000,-361.419103,510.522835,-0.000007,8.346118,8.324449,-5.636684
648.000000,-361.345065,512.526241,-0.000011,8.358475,8.342420,-5.626458
650.000000,-361.271144,514.525190,-0.000016,8.370963,8.360502,-5.614546
652.000000,-361.197178,516.523663,-0.000020,8.383722,8.378859,-5.601150
654.000000,-361.123133,518.522134,-0.000024,8.396574,8.397311,-5.586499
656.000000,-361.048990,520.520600,-0.000029,8.409245,8.415578,-5.570878
658.000000,-360.974733,522.519062,-0.000033,8.421658,8.433585,-5.554404
660.000000,-360.900344,524.517519,-0.000037,8.433972,8.451505,-5.537041
662.000000,-360.825805,526.515971,-0.000041,8.446335,8.469488,-5.518793
664.000000,-360.751102,528.514417,-0.000046,8.458749,8.487504,-5.499730
666.000000,-360.676216,530.512855,-0.000050,8.471166,8.505461,-5.479910
668.000000,-360.601130,532.511287,-0.000055,8.483565,8.523392,-5.459177
670.000000,-360.525824,534.509710,-0.000059,8.495957,8.541471,-5.436740
672.000000,-360.450281,536.508124,-0.000062,8.508354,8.559822,-5.411304
674.000000,-360.374489,538.506528,-0.000066,8.520754,8.578276,-5.381133
676.000000,-360.298437,540.504923,-0.000073,8.533155,8.596566,-5.344906
678.000000,-360.222098,542.503307,-0.000081,8.545555,8.614600,-5.302760
680.000000,-360.145432,544.501678,-0.000083,8.557954,8.632493,-5.254636
682.000000,-360.068416,546.500037,-0.000071,8.570353,8.650377,-5.199470
684.000000,-359.991106,548.498383,-0.000029,8.582753,8.668378,-5.136147
686.000000,-359.913595,550.496721,0.000081,8.595157,8.686621,-5.063762
688.000000,-359.836319,552.495069,0.000258,8.607562,8.705061,-4.981218
690.000000,-359.760069,554.493457,0.000462,8.619955,8.723456,-4.886790
692.000000,-359.685663,556.491913,0.000667,8.632333,8.741603,-4.777348
694.000000,-359.613923,558.490469,0.000864,8.644725,8.759545,-4.646740
696.000000,-359.545671,560.489147,0.001034,8.657173,8.777411,-4.487036
698.000000,-359.481588,562.487965,0.001189,8.669626,8.795324,-4.290711
700.000000,-359.422215,564.486926,0.001402,8.681932,8.813408,-4.050073
702.000000,-359.368259,566.486039,0.001724,8.694029,8.831683,-3.758645
704.000000,-359.321182,568.485331,0.001871,8.706355,8.849693,-3.412053
706.000000,-359.282498,570.484824,0.001320,8.719479,8.866868,-3.004016
708.000000,-359.250077,572.484437,0.000022,8.732923,8.884049,-2.525285
710.000000,-359.217854,574.483972,-0.001619,8.744912,8.903825,-1.962315
712.000000,-359.179329,576.483277,-0.003390,8.754615,8.927134,-1.296396
714.000000,-359.127322,578.482440,-0.005374,8.766390,8.946070,-0.513914
716.000000,-359.054352,580.481557,-0.007805,8.786032,8.950326,0.391129
718.000000,-358.950793,582.479407,-0.010526,8.807433,8.951559,1.426869
720.000000,-358.804636,584.473298,-0.012247,8.809281,8.989469,2.597130
722.000000,-358.606070,586.466802,-0.012112,8.780676,9.097409,3.893038
724.000000,-358.359226,588.451563,-0.014474,8.768820,9.263901,5.319880
726.000000,-358.068816,590.430360,-0.027447,8.839184,9.462251,6.874611
728.000000,-357.685271,592.392119,-0.050527,9.004656,9.662451,8.226157
730.000000,-357.102074,594.305434,-0.072220,9.215381,9.831336,9.014320
732.000000,-356.238962,596.105019,-0.085919,9.418915,9.948736,9.378806
