s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
3556.000000,-14.701760,-353.037933,-0.000593,7.452642,7.452642,-5.265150
3558.000000,-16.594295,-352.407213,-0.000095,7.400447,7.400447,-5.142633
3560.000000,-18.486487,-351.775466,0.001016,7.341382,7.341382,-5.013134
3562.000000,-20.380213,-351.148351,0.001452,7.277898,7.277898,-4.869335
3564.000000,-22.276287,-350.528354,0.001000,7.212069,7.212069,-4.708690
3566.000000,-24.173369,-349.911446,0.000387,7.141616,7.141616,-4.533365
3568.000000,-26.071043,-349.296362,-0.000226,7.065931,7.065931,-4.338576
3570.000000,-27.968431,-348.680395,-0.000811,6.982924,6.982924,-4.120387
3572.000000,-29.864688,-348.060958,-0.000945,6.890220,6.890220,-3.881706
3574.000000,-31.759487,-347.437078,-0.001251,6.787502,6.787502,-3.626228
3576.000000,-33.653650,-346.811266,-0.003271,6.662437,6.662437,-3.347898
3578.000000,-35.544266,-346.174865,-0.006879,6.511936,6.511936,-3.044681
3580.000000,-37.425815,-345.512285,-0.011629,6.342575,6.342575,-2.715433
3582.000000,-39.292603,-344.809398,-0.018163,6.156668,6.156668,-2.357668
3584.000000,-41.132701,-344.040146,-0.025146,5.965194,5.965194,-1.989202
3586.000000,-42.930265,-343.177057,-0.030640,5.782521,5.782521,-1.634295
3588.000000,-44.671274,-342.205432,-0.034910,5.617072,5.617072,-1.310540
3590.000000,-46.339784,-341.114761,-0.038137,5.476218,5.476218,-1.042136
3592.000000,-47.919105,-339.898915,-0.040340,5.366076,5.366076,-0.832468
3594.000000,-49.396377,-338.560951,-0.042943,5.288447,5.288447,-0.642773
3596.000000,-50.754744,-337.103109,-0.045905,5.243888,5.243888,-0.449737
3598.000000,-51.971990,-335.525424,-0.047751,5.234288,5.234288,-0.272348
3600.000000,-53.033888,-333.838852,-0.049603,5.261957,5.261957,-0.110525
3602.000000,-53.927156,-332.056912,-0.051566,5.329883,5.329883,0.052097
3604.000000,-54.627687,-330.189750,-0.050968,5.439715,5.439715,0.172261
3606.000000,-55.133631,-328.260108,-0.048185,5.600798,5.600798,0.258640
3608.000000,-55.452446,-326.291059,-0.045901,5.827172,5.827172,0.317309
3610.000000,-55.592583,-324.301862,-0.045243,6.115911,6.115911,0.342621
3612.000000,-55.553563,-322.308586,-0.045167,6.461138,6.461138,0.381194
3614.000000,-55.333940,-320.327494,-0.044453,6.859128,6.859128,0.394092
3616.000000,-54.939966,-318.373710,-0.043307,7.300746,7.300746,0.349612
3618.000000,-54.378826,-316.461245,-0.041268,7.772398,7.772398,0.243481
3620.000000,-53.659477,-314.602419,-0.038010,8.259320,8.259320,0.080599
3622.000000,-52.802844,-312.802206,-0.034859,8.736656,8.736656,-0.132739
3624.000000,-51.823350,-311.065731,-0.030952,9.184198,9.184198,-0.390900
3626.000000,-50.734292,-309.395463,-0.025369,9.588392,9.588392,-0.681436
3628.000000,-49.564471,-307.780092,-0.020500,9.932614,9.932614,-0.987186
3630.000000,-48.330668,-306.213038,-0.016062,10.209273,10.209273,-1.311757
3632.000000,-47.043918,-304.688918,-0.010679,10.420570,10.420570,-1.657824
3634.000000,-45.727448,-303.190165,-0.006375,10.572245,10.572245,-2.001018
3636.000000,-44.393303,-301.707116,-0.003528,10.672739,10.672739,-2.325231
3638.000000,-43.047946,-300.234197,-0.001301,10.730886,10.730886,-2.629565
3640.000000,-41.700896,-298.762820,-0.000342,10.756350,10.756350,-2.911662
3642.000000,-40.353094,-297.292132,-0.000049,10.754030,10.754030,-3.171081
3644.000000,-39.004466,-295.822200,0.000840,10.724993,10.724993,-3.408134
3646.000000,-37.657669,-294.350591,0.001900,10.671202,10.671202,-3.619688
