s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
650.000000,-203.147054,911.969808,-0.001268,5.831622,6.304247,1.058293
652.000000,-201.514255,910.806538,-0.001232,5.795950,6.282524,1.071622
654.000000,-199.890017,909.643313,-0.001198,5.768568,6.241455,1.086683
656.000000,-198.268563,908.476213,-0.001158,5.754789,6.167817,1.103641
658.000000,-196.644152,907.301258,-0.001122,5.750521,6.071582,1.122366
660.000000,-195.028044,906.126766,-0.001088,5.747729,5.973520,1.142253
662.000000,-193.414485,904.948773,-0.001048,5.741980,5.882923,1.163003
664.000000,-191.797765,903.763260,-0.001012,5.734339,5.793318,1.184438
666.000000,-190.189081,902.578619,-0.000978,5.726580,5.699431,1.206232
668.000000,-188.582712,901.390842,-0.000939,5.720426,5.606982,1.228298
670.000000,-186.973824,900.196517,-0.000903,5.717655,5.526875,1.250699
672.000000,-185.370988,899.002183,-0.000867,5.721174,5.472209,1.273784
674.000000,-183.771080,897.805718,-0.000829,5.735446,5.457418,1.298205
676.000000,-182.168418,896.603049,-0.000796,5.763853,5.492772,1.324460
678.000000,-180.571552,895.400748,-0.000763,5.801576,5.561081,1.352646
680.000000,-178.977379,894.196652,-0.000721,5.840655,5.634012,1.382806
682.000000,-177.384950,892.990251,-0.000666,5.876664,5.696727,1.414836
684.000000,-175.788567,891.777492,-0.000594,5.910555,5.754554,1.448852
686.000000,-174.199218,890.567038,-0.000495,5.942499,5.813403,1.484700
688.000000,-172.611077,889.354998,-0.000366,5.967175,5.873549,1.522783
690.000000,-171.018288,888.137523,-0.000204,5.976877,5.932676,1.563705
692.000000,-169.431584,886.923603,-0.000018,5.970703,5.989354,1.607991
694.000000,-167.844901,885.709656,0.000099,5.958020,6.045048,1.656868
696.000000,-166.252262,884.491985,0.000042,5.947725,6.101209,1.711525
698.000000,-164.664999,883.278797,-0.000202,5.940489,6.157303,1.771598
700.000000,-163.078085,882.065152,-0.000683,5.933365,6.212619,1.836819
702.000000,-161.487914,880.846024,-0.001416,5.922673,6.259759,1.905960
704.000000,-159.905011,879.625384,-0.002271,5.903830,6.281374,1.975758
706.000000,-158.328482,878.398242,-0.003136,5.873405,6.264129,2.043337
708.000000,-156.755037,877.157567,-0.003945,5.835104,6.220251,2.105994
710.000000,-155.195396,875.907324,-0.004524,5.795903,6.172778,2.160424
712.000000,-153.648193,874.643381,-0.004799,5.759365,6.133564,2.204865
714.000000,-152.113234,873.364596,-0.004827,5.724495,6.098540,2.238977
716.000000,-150.585595,872.066270,-0.004641,5.689710,6.062469,2.262816
718.000000,-149.075475,870.758254,-0.004319,5.653834,6.024232,2.277488
720.000000,-147.576654,869.437308,-0.003971,5.615444,5.983958,2.284852
722.000000,-146.083139,868.099874,-0.003680,5.576178,5.943719,2.285817
724.000000,-144.604698,866.756177,-0.003425,5.542504,5.908785,2.280703
726.000000,-143.135453,865.402437,-0.003173,5.520065,5.883576,2.270354
728.000000,-141.670501,864.035370,-0.002944,5.509781,5.868696,2.255544
730.000000,-140.217153,862.663007,-0.002729,5.510628,5.863230,2.237070
732.000000,-138.772080,861.283503,-0.002510,5.519770,5.864803,2.215599
734.000000,-137.329689,859.892656,-0.002309,5.532131,5.869304,2.191695
