s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
930.000000,175.652630,232.292224,-0.000107,6.031598,6.031598,0.987753
932.000000,173.716338,232.815911,-0.000028,6.020020,6.020020,0.981835
934.000000,171.780048,233.339602,0.000063,6.008089,6.008089,0.976311
936.000000,169.843754,233.863282,0.000254,5.996896,5.996896,0.971196
938.000000,167.907201,234.386000,0.000386,5.986609,5.986609,0.967444
940.000000,165.970107,234.906710,0.000290,5.977876,5.977876,0.966028
942.000000,164.032737,235.426393,0.000161,5.970177,5.970177,0.965776
944.000000,162.095247,235.945628,0.000051,5.962014,5.962014,0.966014
946.000000,160.157602,236.464283,-0.000013,5.953930,5.953930,0.966979
948.000000,158.220173,236.983748,0.000187,5.947999,5.947999,0.967456
950.000000,156.282521,237.502380,0.000445,5.944790,5.944790,0.969417
952.000000,154.344322,238.018962,0.000622,5.944548,5.944548,0.974324
954.000000,152.405597,238.533561,0.000698,5.948254,5.948254,0.982508
956.000000,150.465902,239.044499,0.000267,5.954855,5.954855,0.995552
958.000000,148.525798,239.553882,-0.000374,5.961804,5.961804,1.011008
960.000000,146.586383,240.065878,-0.000690,5.968111,5.968111,1.024374
962.000000,144.647537,240.580024,-0.001042,5.973763,5.973763,1.035496
964.000000,142.709708,241.097990,-0.001308,5.977149,5.977149,1.042295
966.000000,140.773604,241.622367,-0.001042,5.976332,5.976332,1.042075
968.000000,138.838505,242.150427,-0.000477,5.971196,5.971196,1.037626
970.000000,136.904059,242.680888,-0.000214,5.963767,5.963767,1.030589
972.000000,134.969319,243.210275,-0.000505,5.959188,5.959188,1.024042
974.000000,133.035442,243.742730,-0.000010,5.948808,5.948808,1.013087
976.000000,131.102328,244.277944,0.000839,5.935503,5.935503,0.999894
978.000000,129.166876,244.804726,0.000395,5.929519,5.929519,0.995068
980.000000,127.231724,245.332607,-0.000026,5.925192,5.925192,0.988945
982.000000,125.296604,245.860606,0.000142,5.920265,5.920265,0.982883
984.000000,123.361229,246.387668,0.000185,5.915932,5.915932,0.978076
986.000000,121.425730,246.914278,0.000188,5.913504,5.913504,0.974001
988.000000,119.489951,247.439855,0.000089,5.911457,5.911457,0.971361
990.000000,117.554063,247.965031,0.000072,5.910698,5.910698,0.969590
992.000000,115.618298,248.490662,0.000162,5.910449,5.910449,0.967954
994.000000,113.682094,249.014672,0.000031,5.909740,5.909740,0.968703
