s_m,x_m,y_m,kappa_radpm,w_tr_right_m,w_tr_left_m,d_m
538.000000,147.015822,-912.917515,-0.005760,5.586590,5.301849,0.414261
540.000000,145.266906,-911.947587,-0.005895,5.576430,5.329214,0.492599
542.000000,143.526507,-910.955344,-0.006035,5.569376,5.351723,0.559945
544.000000,141.801256,-909.943912,-0.006178,5.569277,5.367907,0.614772
546.000000,140.088620,-908.911243,-0.006310,5.577323,5.379157,0.656036
548.000000,138.389153,-907.857043,-0.006403,5.580222,5.394455,0.682669
550.000000,136.703423,-906.781044,-0.006327,5.555603,5.427547,0.693676
552.000000,135.031638,-905.683506,-0.006016,5.493800,5.484249,0.688799
554.000000,133.373203,-904.565873,-0.005584,5.412699,5.553234,0.669212
556.000000,131.727365,-903.429800,-0.005137,5.333358,5.621218,0.636301
558.000000,130.093293,-902.276887,-0.004691,5.261978,5.684286,0.591444
560.000000,128.470110,-901.108699,-0.004248,5.195600,5.744293,0.536071
562.000000,126.856917,-899.926775,-0.003807,5.129319,5.804254,0.471610
564.000000,125.252765,-898.732604,-0.003368,5.054895,5.869143,0.399361
566.000000,123.656695,-897.527664,-0.002933,4.967608,5.941782,0.320551
568.000000,122.067723,-896.313390,-0.002499,4.898125,6.003529,0.236386
570.000000,120.484840,-895.091190,-0.002067,4.898614,6.022690,0.148025
572.000000,118.907028,-893.862461,-0.001635,4.990599,5.986216,0.056610
574.000000,117.332557,-892.628044,-0.001206,5.128972,5.921602,-0.036716
576.000000,115.761745,-891.390379,-0.000784,5.260845,5.861014,-0.130562
578.000000,114.192873,-890.150259,-0.000364,5.372964,5.812228,-0.223573
580.000000,112.624914,-888.908981,0.000073,5.477241,5.767518,-0.314228
582.000000,111.056798,-887.667901,0.000529,5.584765,5.720344,-0.400690
584.000000,109.487360,-886.428497,0.000911,5.702590,5.668164,-0.480869
586.000000,107.915483,-885.192186,0.001087,5.834364,5.610245,-0.552689
588.000000,106.340794,-883.959456,0.001076,5.958591,5.555922,-0.615201
590.000000,104.763431,-882.730149,0.000974,6.037239,5.521141,-0.668142
592.000000,103.183633,-881.503977,0.000821,6.050868,5.513987,-0.711342
594.000000,101.601814,-880.280410,0.000646,6.023832,5.524055,-0.745028
596.000000,100.018428,-879.058875,0.000478,5.986932,5.538242,-0.769538
598.000000,98.431125,-877.836724,0.000320,5.951820,5.551733,-0.785229
600.000000,96.845796,-876.617715,0.000163,5.917527,5.565188,-0.792497
602.000000,95.260066,-875.399228,0.000002,5.882857,5.579167,-0.792139
604.000000,93.674332,-874.180746,-0.000161,5.847832,5.593294,-0.785132
606.000000,92.088989,-872.961753,-0.000323,5.812670,5.607083,-0.772571
608.000000,90.504434,-871.741736,-0.000484,5.777419,5.620618,-0.755562
610.000000,88.921063,-870.520185,-0.000646,5.742021,5.634359,-0.735205
612.000000,87.339269,-869.296589,-0.000807,5.706546,5.648484,-0.712592
614.000000,85.759453,-868.070442,-0.000969,5.671361,5.662522,-0.688768
616.000000,84.182016,-866.841234,-0.001129,5.636759,5.675989,-0.664728
618.000000,82.607358,-865.608466,-0.001274,5.601893,5.689360,-0.641571
620.000000,81.035885,-864.371643,-0.001352,5.565206,5.703708,-0.620522
622.000000,79.467146,-863.129913,-0.001339,5.527256,5.718953,-0.602549
624.000000,77.902452,-861.884520,-0.001280,5.493250,5.732456,-0.587981
626.000000,76.340949,-860.635128,-0.001213,5.468660,5.741418,-0.576867
628.000000,74.782483,-859.381951,-0.001148,5.454422,5.745469,-0.569254
630.000000,73.226899,-858.125200,-0.001083,5.448614,5.745771,-0.565192
632.000000,71.674039,-856.865083,-0.001017,5.448838,5.743565,-0.564829
634.000000,70.123747,-855.601810,-0.000952,5.451931,5.740137,-0.568348
636.000000,68.575864,-854.335585,-0.000887,5.454850,5.736685,-0.575754
638.000000,67.030231,-853.066617,-0.000822,5.456773,5.733526,-0.586985
640.000000,65.486686,-851.795108,-0.000758,5.458268,5.730426,-0.602048
642.000000,63.945071,-850.521261,-0.000693,5.459788,5.727236,-0.621114
644.000000,62.402564,-849.243075,-0.000628,5.461443,5.724014,-0.644510
646.000000,60.864326,-847.965156,-0.000564,5.463268,5.720855,-0.672248
648.000000,59.327530,-846.685502,-0.000500,5.465262,5.717695,-0.704138
650.000000,57.792014,-845.404314,-0.000435,5.467392,5.714385,-0.739882
652.000000,56.257613,-844.121789,-0.000371,5.469439,5.711074,-0.779067
654.000000,54.724166,-842.838126,-0.000307,5.470792,5.708543,-0.820962
656.000000,53.191507,-841.553521,-0.000243,5.471035,5.707365,-0.864730
658.000000,51.659471,-840.268173,-0.000179,5.472126,5.705244,-0.909479
660.000000,50.127896,-838.982276,-0.000115,5.477520,5.698067,-0.954250
662.000000,48.596616,-837.696029,-0.000050,5.488868,5.683859,-0.998086
